ticker,company_name,year_end,filing_date,fiscal_year,accession_number,net_income,total_assets,total_liabilities,log_total_assets,leverage,roa,asset_growth,return_next_year
LMT,LOCKHEED MARTIN CORP,2016-12-31,2017-02-09,2016,0001193125-17-036192,5302000000,47806000000,46200000000.0,24.59041699157902,0.966405890473999,0.11090658076392085,-0.02690929815990881,0.28891488023297196
LMT,LOCKHEED MARTIN CORP,2017-12-31,2018-02-16,2017,0000936468-18-000013,2002000000,46521000000,47130000000.0,24.563169660496534,1.0130908621912684,0.04303432858279057,-0.026879471196084175,-0.12947800946049307
LMT,LOCKHEED MARTIN CORP,2018-12-31,2019-02-08,2018,0000936468-19-000009,5046000000,44876000000,43427000000.0,24.52716896762913,0.9677110259381406,0.11244317675372137,-0.03536037488446078,0.40779156735802335
LMT,LOCKHEED MARTIN CORP,2019-12-31,2020-02-07,2019,0000936468-20-000016,6230000000,47528000000,44357000000.0,24.584584847999853,0.933281434102003,0.13108062615721258,0.05909617612977984,-0.23830015016780012
LMT,LOCKHEED MARTIN CORP,2020-12-31,2021-01-28,2020,0000936468-21-000013,6833000000,50710000000,44672000000.0,24.64938896675334,0.8809307828830606,0.13474659830408203,0.06695000841609157,0.2231743455277742
LMT,LOCKHEED MARTIN CORP,2021-12-31,2022-01-25,2021,0000936468-22-000008,6315000000,50873000000,39914000000.0,24.65259816789712,0.7845812120378197,0.12413264403514634,0.0032143561427726286,0.1924914948839279
LMT,LOCKHEED MARTIN CORP,2022-12-31,2023-01-26,2022,0000936468-23-000009,5732000000,52880000000,43614000000.0,24.691291032489843,0.8247730711043872,0.1083963691376702,0.03945118235606314,-0.042179897051836106
LMT,LOCKHEED MARTIN CORP,2023-12-31,2024-01-23,2023,0000936468-24-000010,6920000000,52456000000,45621000000.0,24.68324055990773,0.8697003202684155,0.1319200854049108,-0.008018154311649017,0.16815157707202466
LMT,LOCKHEED MARTIN CORP,2024-12-31,2025-01-28,2024,0000936468-25-000009,5336000000,55617000000,49284000000.0,24.741754746864977,0.8861319380764874,0.09594188827157164,0.06026002745157846,0.05161678452361502
MRCY,MERCURY SYSTEMS INC,2013-06-30,2013-08-16,2013,0001049521-13-000008,-13208000,374431000,45930000.0,19.74091809828535,0.1226661254009417,-0.035274857049763506,-0.02898035818944726,0.22224224522975847
MRCY,MERCURY SYSTEMS INC,2014-06-30,2014-08-14,2014,0001049521-14-000020,-11425000,373712000,46565000.0,19.738996005259395,0.1246012972556407,-0.030571670163120263,-0.0019202469880966052,0.36779415509339614
MRCY,MERCURY SYSTEMS INC,2015-06-30,2015-08-13,2015,0001049521-15-000038,10369000,389988000,39850000.0,19.781626527383814,0.10218263126044903,0.0265879975794127,0.043552254142227166,0.40270997084376325
MRCY,MERCURY SYSTEMS INC,2016-06-30,2016-08-16,2016,0001049521-16-000094,19742000,736496000,263452000.0,20.417414362759203,0.3577100215072451,0.026805305120462298,0.8885093900325138,0.6790883025791813
MRCY,MERCURY SYSTEMS INC,2017-06-30,2017-08-18,2017,0001049521-17-000048,24875000,815745000,90328000.0,20.519612364090083,0.11073068176942549,0.030493597876787477,0.10760275683778324,0.09829056920271645
MRCY,MERCURY SYSTEMS INC,2018-06-30,2018-08-16,2018,0001049521-18-000030,40883000,1064480000,292589000.0,20.785752253957853,0.27486566210732,0.03840654591913423,0.3049175906686526,0.5023148828206059
MRCY,MERCURY SYSTEMS INC,2019-06-30,2019-08-15,2019,0001049521-19-000033,46775000,1416977000,132238000.0,21.071791566048276,0.09332402713664371,0.033010415835966284,0.33114478430783106,-0.07671533513066382
MRCY,MERCURY SYSTEMS INC,2020-07-03,2020-08-18,2021,0001049521-20-000034,85712000,1610720000,225936000.0,21.19994712094539,0.1402701897288169,0.0532134697526572,0.13672981283394156,-0.428543561777568
MRCY,MERCURY SYSTEMS INC,2021-07-02,2021-08-17,2022,0001049521-21-000032,62044000,1955137000,470991000.0,21.393726104654824,0.24089923110247516,0.03173383757762244,0.21382797755041225,0.03265435499342237
MRCY,MERCURY SYSTEMS INC,2022-07-01,2022-08-16,2023,0001049521-22-000046,11275000,2304415000,767230000.0,21.5580926850879,0.3329391624338498,0.004892781899093696,0.1786463045812135,-0.3111847083947833
MRCY,MERCURY SYSTEMS INC,2023-06-30,2023-08-15,2023,0001049521-23-000031,-28335000,2391367000,824682000.0,21.59513100590652,0.3448579829026661,-0.011848871377751721,0.0377327868461193,0.07802890064519032
MRCY,MERCURY SYSTEMS INC,2024-06-28,2024-08-13,2024,0001049521-24-000029,-137640000,2378905000,906130000.0,21.589906134725048,0.3809021377482497,-0.05785855256935439,-0.005211245283555389,0.5083299706973639
MRCY,MERCURY SYSTEMS INC,2025-06-27,2025-08-11,2025,0001049521-25-000024,-37904000,2434764000,961303000.0,21.61311566886606,0.3948238925826076,-0.01556783326843998,0.02348097128720987,
NOC,NORTHROP GRUMMAN CORP /DE/,2010-12-31,2011-02-09,2010,0000950123-11-010835,2053000000,31421000000,17864000000.0,24.170742296129294,0.5685369657235607,0.06533846790363133,0.03864207325135528,-0.02955982789342541
NOC,NORTHROP GRUMMAN CORP /DE/,2011-12-31,2012-02-08,2011,0001193125-12-045323,2118000000,25411000000,15075000000.0,23.95844798808892,0.5932470190075164,0.08334973043170281,-0.19127335221667038,0.13412293426850405
NOC,NORTHROP GRUMMAN CORP /DE/,2012-12-31,2013-02-05,2012,0001133421-13-000007,1978000000,26543000000,17029000000.0,24.002031896387678,0.641562747240327,0.07452058923256602,0.044547636850182995,0.5877161405667178
NOC,NORTHROP GRUMMAN CORP /DE/,2013-12-31,2014-02-03,2013,0001133421-14-000006,1952000000,26381000000,15761000000.0,23.995909891022794,0.5974375497517153,0.07399264622266025,-0.0061033040726368535,0.40225301840377053
NOC,NORTHROP GRUMMAN CORP /DE/,2014-12-31,2015-02-02,2014,0001133421-15-000008,2069000000,26572000000,19337000000.0,24.003123866749405,0.7277209092277586,0.07786391690501279,0.007240059133467268,0.15935199150706836
NOC,NORTHROP GRUMMAN CORP /DE/,2015-12-31,2016-02-01,2015,0001133421-16-000065,1990000000,24454000000,18932000000.0,23.92005963866841,0.7741882718573648,0.0813772797906273,-0.07970796326960711,0.20787048942679587
NOC,NORTHROP GRUMMAN CORP /DE/,2016-12-31,2017-01-30,2016,0001133421-17-000008,2200000000,25614000000,20355000000.0,23.966404913950292,0.7946825954556103,0.0858905286171625,0.04743600229001391,0.4188763984485485
NOC,NORTHROP GRUMMAN CORP /DE/,2017-12-31,2018-01-29,2017,0001133421-18-000005,2015000000,34917000000,27869000000.0,24.27623965357436,0.7981498983303262,0.05770827963456196,0.363199812602483,-0.19616067896556827
NOC,NORTHROP GRUMMAN CORP /DE/,2018-12-31,2019-01-31,2018,0001133421-19-000007,3229000000,37653000000,29466000000.0,24.35167846929283,0.7825671261254084,0.08575677900831274,0.07835724718618438,0.3113246470090631
NOC,NORTHROP GRUMMAN CORP /DE/,2019-12-31,2020-01-30,2019,0001133421-20-000006,2248000000,41089000000,32270000000.0,24.439006282723973,0.7853683467594733,0.054710506461583396,0.09125434892306059,-0.2216462959635617
NOC,NORTHROP GRUMMAN CORP /DE/,2020-12-31,2021-01-28,2020,0001133421-21-000006,3189000000,44469000000,33890000000.0,24.518058154146242,0.7621039375744901,0.0717128786345544,0.08226045900362627,0.2805882095069925
NOC,NORTHROP GRUMMAN CORP /DE/,2021-12-31,2022-01-27,2021,0001133421-22-000004,7005000000,42579000000,29653000000.0,24.47462701093164,0.6964231193780972,0.16451772000281828,-0.042501517911353974,0.18269463924171425
NOC,NORTHROP GRUMMAN CORP /DE/,2022-12-31,2023-01-26,2022,0001133421-23-000006,4896000000,43755000000,28443000000.0,24.501871728934205,0.6500514226945492,0.11189578333904697,0.027619248925526668,0.013263215119711614
NOC,NORTHROP GRUMMAN CORP /DE/,2023-12-31,2024-01-25,2023,0001133421-24-000006,2056000000,46544000000,31749000000.0,24.563663938699257,0.682128738398075,0.04417325541423169,0.06374128671009027,0.1423835869916706
NOC,NORTHROP GRUMMAN CORP /DE/,2024-12-31,2025-01-30,2024,0001133421-25-000006,4174000000,49359000000,34069000000.0,24.622385957019034,0.6902287323487105,0.08456411191474705,0.06048040563767618,0.15449186452445493
PSN,PARSONS CORP,2020-12-31,2021-02-24,2020,0001564590-21-007800,98541000,3937704000,2076287000.0,22.093863649279903,0.5272836658113459,0.025024989181512882,0.14124174580798338,-0.06383003262269775
PSN,PARSONS CORP,2021-12-31,2022-02-23,2021,0001564590-22-006026,64072000,3830940000,1893828000.0,22.066376040835152,0.49435073376247085,0.01672487692315724,-0.027113261941476556,0.3342970179153173
PSN,PARSONS CORP,2022-12-31,2023-02-17,2022,0001564590-23-002040,96664000,4198142000,2102207000.0,22.157907883404032,0.5007469971239658,0.02302542410428232,0.09585167086929057,0.5152859173173845
PSN,PARSONS CORP,2023-12-31,2024-02-14,2023,0000950170-24-014927,161149000,4804061000,2427346000.0,22.292727438835406,0.505269604195284,0.03354432843379799,0.14433027753706282,-0.019412882966804376
PSN,PARSONS CORP,2024-12-31,2025-02-19,2024,0000950170-25-022754,235053000,5487962000,2953473000.0,22.42582280314777,0.5381730048422347,0.04283065371079464,0.14235893341071232,0.01766119798486324
RTX,RTX Corp,2010-12-31,2011-02-10,2010,0001193125-11-029695,4373000000,58493000000,35844000000.0,24.79217292590496,0.6127912741695587,0.07476108252269502,0.04897600516480757,0.002932454647058543
RTX,RTX Corp,2011-12-31,2012-02-09,2011,0001193125-12-047752,4979000000,61452000000,38274000000.0,24.841522219214824,0.6228275727396992,0.08102258673436177,0.050587249756381104,0.08545407265138535
RTX,RTX Corp,2012-12-31,2013-02-07,2012,0001193125-13-042195,5130000000,89409000000,62102000000.0,25.21648718519982,0.6945833193526378,0.05737677415025333,0.4549404413200547,0.23371194572527373
RTX,RTX Corp,2013-12-31,2014-02-06,2013,0000101829-14-000006,5721000000,90594000000,57264000000.0,25.2296538226368,0.6320948407179283,0.06314987747532949,0.013253699292017583,0.09230896448305174
RTX,RTX Corp,2014-12-31,2015-02-05,2014,0000101829-15-000005,6220000000,91289000000,58585000000.0,25.237296135361092,0.6417531137376902,0.06813526273702199,0.007671589730004195,-0.28249533398767485
RTX,RTX Corp,2015-12-31,2016-02-11,2015,0000101829-16-000050,7608000000,87484000000,58518000000.0,25.194721756446718,0.6688994559005075,0.0869644735037264,-0.04168081587047728,0.2763259281386019
RTX,RTX Corp,2016-12-31,2017-02-09,2016,0000101829-17-000007,5055000000,89706000000,60241000000.0,25.219803493406257,0.6715381356876909,0.056350745769513745,0.025398930090073612,0.13328718610063603
RTX,RTX Corp,2017-12-31,2018-02-09,2017,0000101829-18-000005,4552000000,96920000000,65368000000.0,25.297151732894736,0.6744531572430871,0.04696657036731325,0.08041825518917352,-0.015057045291843922
RTX,RTX Corp,2018-12-31,2019-02-07,2018,0000101829-19-000007,5269000000,134211000000,93492000000.0,25.62267902533798,0.696604600219058,0.039259077124825834,0.3847606273215023,0.26758161484609283
RTX,RTX Corp,2019-12-31,2020-02-06,2019,0000101829-20-000013,5537000000,139716000000,97942000000.0,25.66287762778929,0.7010077585960091,0.039630393083111455,0.041017502291168385,-0.28080960069530153
RTX,RTX Corp,2020-12-31,2021-02-08,2020,0000101829-21-000008,-3519000000,162153000000,88269000000.0,25.811806170916192,0.5443562561284713,-0.021701726147527335,0.1605900541097655,0.2953062752601662
RTX,RTX Corp,2021-12-31,2022-02-11,2021,0000101829-22-000005,3864000000,161404000000,86705000000.0,25.80717637562262,0.5371923868057793,0.023939927139352186,-0.0046190943121619706,0.0951988224494118
RTX,RTX Corp,2022-12-31,2023-02-07,2022,0000101829-23-000009,5197000000,158864000000,84650000000.0,25.79131432723765,0.5328457045019639,0.03271351596333971,-0.01573690862679983,-0.05206169020786328
RTX,RTX Corp,2023-12-31,2024-02-05,2023,0000101829-24-000008,3195000000,161869000000,100424000000.0,25.8100532030762,0.620402918409331,0.019738183345791967,0.01891555040789606,0.3602866661707713
RTX,RTX Corp,2024-12-31,2025-02-03,2024,0000101829-25-000005,4774000000,162861000000,100903000000.0,25.8161629132097,0.6195651506499408,0.029313340824383985,0.006128412481698164,0.34083156237499657
TDG,TransDigm Group INC,2011-09-30,2011-11-18,2011,0001193125-11-316657,172134000,4513636000,3702687000.0,22.23036887407527,0.8203335404095501,0.03813643811773922,0.6855648890253184,0.4328872813124141
TDG,TransDigm Group INC,2012-09-30,2012-11-16,2012,0001193125-12-473908,324969000,5459617000,4240783000.0,22.420644477722696,0.7767546697872763,0.05952230715084959,0.20958291718694197,0.2700812218035329
TDG,TransDigm Group INC,2013-09-30,2013-11-15,2013,0001193125-13-443394,302789000,6148879000,6485260000.0,22.53953562572771,1.0547060691875707,0.049242959570354204,0.12624731734845138,0.4050523872701259
TDG,TransDigm Group INC,2014-09-30,2014-11-14,2014,0001193125-14-412880,306910000,6756848000,8312947000.0,22.633822346073256,1.2302995420349843,0.04542206662041236,0.09887477050694932,0.1842437454232464
TDG,TransDigm Group INC,2015-09-30,2015-11-13,2015,0001260221-15-000013,447212000,8427050000,9465356000.0,22.854712607028624,1.1232110881031916,0.053068630184940166,0.24718655799272088,0.1787558322781198
TDG,TransDigm Group INC,2016-09-30,2016-11-15,2016,0001260221-16-000107,586414000,10726277000,11377767000.0,23.095962362271575,1.0607377564461555,0.0546707865180062,0.27283889380032156,0.09923209706737128
TDG,TransDigm Group INC,2017-09-30,2017-11-13,2017,0001260221-17-000060,596887000,9975661000,12926865000.0,23.023414063191026,1.2958404460616695,0.059834330777679794,-0.06997917357532348,0.261595265036468
TDG,TransDigm Group INC,2018-09-30,2018-11-09,2018,0001260221-18-000070,957062000,12197467000,14005938000.0,23.224494144178173,1.1482661113163906,0.0784639958443831,0.2227226847423945,0.5164644631261753
TDG,TransDigm Group INC,2019-09-30,2019-11-19,2019,0001260221-19-000043,889770000,16254731000,19139814000.0,23.511649841811117,1.177491894513665,0.05473914025399743,0.33263168492277945,0.05762743161710417
TDG,TransDigm Group INC,2020-09-30,2020-11-12,2020,0001260221-20-000099,699000000,18395000000,22363000000.0,23.63534472550315,1.2157107909758087,0.03799945637401468,0.1316705271837473,0.11358507267120634
TDG,TransDigm Group INC,2021-09-30,2021-11-16,2021,0001260221-21-000134,680000000,19315000000,22225000000.0,23.684147833064657,1.1506601087237898,0.0352057986021227,0.05001359064963305,-0.03441076167067529
TDG,TransDigm Group INC,2022-09-30,2022-11-10,2022,0001260221-22-000065,866000000,18107000000,21873000000.0,23.619564440784917,1.207985861821395,0.04782680731208925,-0.06254206575200622,0.4767528167747829
TDG,TransDigm Group INC,2023-09-30,2023-11-09,2023,0001260221-23-000081,1298000000,19970000000,21948000000.0,23.717496984374137,1.099048572859289,0.06499749624436656,0.10288838570718507,0.3981092910969798
TDG,TransDigm Group INC,2024-09-30,2024-11-07,2024,0001260221-24-000083,1714000000,25586000000,31869000000.0,23.965311163841253,1.2455639803017275,0.06698976002501368,0.2812218327491237,-0.0012070903773220374
TDG,TransDigm Group INC,2025-09-30,2025-11-12,2025,0001260221-25-000081,2074000000,22909000000,32588000000.0,23.854795683397622,1.4224977083242394,0.09053210528613209,-0.10462753068084109,
TXT,TEXTRON INC,2011-12-31,2012-02-23,2012,0001193125-12-074981,242000000,13615000000,10870000000.0,23.334437963072133,0.7983841351450606,0.017774513404333454,-0.10908258081402958,0.06036881258406174
TXT,TEXTRON INC,2012-12-29,2013-02-15,2013,0001104659-13-011048,589000000,13033000000,10042000000.0,23.290750439494992,0.7705056395304227,0.04519297168725543,-0.042746970253396986,0.23540103682044802
TXT,TEXTRON INC,2013-12-28,2014-02-14,2014,0001104659-14-009908,498000000,12944000000,8560000000.0,23.28389819726255,0.6613102595797281,0.0384734239802225,-0.006828819151384946,0.16843688611745114
TXT,TEXTRON INC,2015-01-03,2015-02-25,2015,0001104659-15-013784,600000000,14605000000,10333000000.0,23.404629772786116,0.7074974323861691,0.04108182129407737,0.1283220024721879,-0.24690540952410198
TXT,TEXTRON INC,2016-01-02,2016-02-24,2016,0001104659-16-099562,697000000,14708000000,9744000000.0,23.411657400385437,0.6624966004895295,0.047389175958661954,0.007052379322149948,0.3133773479529472
TXT,TEXTRON INC,2016-12-31,2017-02-22,2017,0001104659-17-010809,962000000,15358000000,9784000000.0,23.454902347854762,0.6370621174632114,0.06263836437036073,0.04419363611639924,0.23010620862840994
TXT,TEXTRON INC,2017-12-30,2018-02-15,2018,0001104659-18-009905,307000000,15340000000,9693000000.0,23.453729632885523,0.631877444589309,0.020013037809647978,-0.0011720276077614273,-0.08997606556407883
TXT,TEXTRON INC,2018-12-29,2019-02-14,2019,0001104659-19-008151,1222000000,14264000000,9072000000.0,23.38100471750725,0.6360067302299495,0.08567021873247337,-0.07014341590612777,-0.12552905119752322
TXT,TEXTRON INC,2020-01-04,2020-02-25,2020,0001104659-20-024773,815000000,15018000000,9500000000.0,23.4325153186241,0.632574244240245,0.05426821147955786,0.05286034772854739,0.21032160077358059
TXT,TEXTRON INC,2021-01-02,2021-02-19,2021,0000217346-21-000019,309000000,15443000000,9598000000.0,23.460421663187276,0.6215113643722074,0.02000906559606294,0.028299374084432016,0.31868127681871394
TXT,TEXTRON INC,2022-01-01,2022-02-17,2022,0000217346-22-000005,746000000,15827000000,9012000000.0,23.484983179297558,0.569406710052442,0.047134643331016614,0.024865634915495694,0.0957304682867076
TXT,TEXTRON INC,2022-12-31,2023-02-16,2023,0000217346-23-000006,861000000,16293000000,9180000000.0,23.51400140466723,0.5634321487755478,0.05284477996685693,0.029443356289884374,0.1564540005301304
TXT,TEXTRON INC,2023-12-30,2024-02-12,2024,0000217346-24-000017,921000000,16856000000,9869000000.0,23.5479725134483,0.5854888467014713,0.05463929757949691,0.03455471674952434,-0.16530680465452005
TXT,TEXTRON INC,2024-12-28,2025-02-06,2025,0000217346-25-000017,824000000,16838000000,9634000000.0,23.546904073861885,0.5721582135645563,0.048936928376291725,-0.0010678690080683437,0.1747719936080612
