ticker,company_name,quarter_end,filing_date,fiscal_year,fiscal_quarter,accession_number,net_income,total_assets,total_liabilities,log_total_assets,leverage,roa,asset_growth,return_next_q
CW,CURTISS WRIGHT CORP,2019-09-30,2019-10-31,2019,Q3,0000026324-19-000022,82510000.0,3482309000.0,1781169000.0,21.9709614164573,0.5114907953314883,0.023694048977273414,0.01624594354819882,0.0295150425838499
CW,CURTISS WRIGHT CORP,2020-03-31,2020-05-07,2020,Q1,0000026324-20-000012,51761000.0,3631394000.0,1961557000.0,22.012882433544146,0.5401663934015423,0.014253754894126057,0.042812111159578316,-0.10105622039969242
CW,CURTISS WRIGHT CORP,2020-06-30,2020-08-04,2020,Q2,0000026324-20-000029,31018000.0,3642671000.0,1929376000.0,22.015983040710715,0.5296596920226944,0.008515180207051365,0.0031054190209049196,-0.016208582862238283
CW,CURTISS WRIGHT CORP,2020-09-30,2020-10-29,2020,Q3,0000026324-20-000032,64620000.0,3959780000.0,2160317000.0,22.099454305113976,0.5455649051209915,0.01631908843420594,0.08705397769933107,0.26014902547690827
CW,CURTISS WRIGHT CORP,2021-03-31,2021-05-06,2021,Q1,0000026324-21-000011,59469000.0,3981050000.0,2142886000.0,22.104811440544097,0.5382715615227138,0.014938018864369953,0.005371510538464258,-0.056918171757155626
CW,CURTISS WRIGHT CORP,2021-06-30,2021-08-04,2021,Q2,0000026324-21-000018,61408000.0,4084985000.0,2190281000.0,22.13058389328101,0.5361784682195896,0.01503261333884947,0.026107433968425416,0.10031908449733615
CW,CURTISS WRIGHT CORP,2021-09-30,2021-11-04,2021,Q3,0000026324-21-000022,69703000.0,4083301000.0,2183241000.0,22.13017156687034,0.5346754990631354,0.017070257617550114,-0.0004122414158191523,0.031932824167367986
CW,CURTISS WRIGHT CORP,2022-03-31,2022-05-05,2022,Q1,0000026324-22-000012,40685000.0,4089367000.0,2239947000.0,22.1316560272972,0.5477490770576473,0.00994897254269426,0.0014855627836400011,-0.04433648863145444
CW,CURTISS WRIGHT CORP,2022-06-30,2022-08-04,2022,Q2,0000026324-22-000023,70872000.0,4402528000.0,2534889000.0,22.205444758337126,0.5757803243954382,0.01609802368093968,0.07657933367193505,0.019803652462222005
CW,CURTISS WRIGHT CORP,2022-09-30,2022-11-03,2022,Q3,0000026324-22-000027,73768000.0,4342162000.0,2457919000.0,22.191638217701904,0.5660587974377741,0.016988771952773755,-0.013711667478321546,-0.02194840764851885
CW,CURTISS WRIGHT CORP,2023-03-31,2023-05-04,2023,Q1,0000026324-23-000007,56846000.0,4362125000.0,2307966000.0,22.19622516089481,0.5290921282631745,0.013031721924520732,0.0045974793202096095,0.13080741654565425
CW,CURTISS WRIGHT CORP,2023-06-30,2023-08-03,2023,Q2,0000026324-23-000013,80999000.0,4441098000.0,2302834000.0,22.214167480114906,0.5185280757146093,0.01823850768436094,0.01810424964896696,-0.06667240060548747
CW,CURTISS WRIGHT CORP,2023-09-30,2023-11-02,2023,Q3,0000026324-23-000015,96778000.0,4413955000.0,2228800000.0,22.20803694989437,0.5049439788126522,0.021925461405927337,-0.006111776862388536,0.0488288049066125
CW,CURTISS WRIGHT CORP,2024-03-31,2024-05-02,2024,Q1,0000026324-24-000012,76495000.0,4612082000.0,2231903000.0,22.251945218900282,0.48392526412149656,0.016585784901482672,0.04488650201463314,-0.008202945508507212
CW,CURTISS WRIGHT CORP,2024-06-30,2024-08-08,2024,Q2,0000026324-24-000037,99471000.0,4748194000.0,2289774000.0,22.281030172168297,0.4822410373291403,0.020949228275003087,0.029512051173417993,0.1504325373700572
CW,CURTISS WRIGHT CORP,2024-09-30,2024-10-31,2024,Q3,0000026324-24-000048,111160000.0,4885738000.0,2395319000.0,22.309586185749048,0.49026759109882684,0.022751936350250464,0.028967645382644434,-0.0011155527953324736
CW,CURTISS WRIGHT CORP,2025-03-31,2025-05-08,2025,Q1,0000026324-25-000023,101337000.0,4951791000.0,2392644000.0,22.323015166268416,0.4831875981841722,0.02046471670553139,0.013519554261812648,0.20079285537082817
CW,CURTISS WRIGHT CORP,2025-06-30,2025-08-07,2025,Q2,0001628280-25-038802,121061000.0,5194475000.0,2482755000.0,22.370861397680528,0.4779607178781301,0.023305723870073493,0.04900933823741753,0.0975431584843549
CW,CURTISS WRIGHT CORP,2025-09-30,2025-11-06,2025,Q3,0001628280-25-050106,124832000.0,5102032000.0,2572551000.0,22.352904728696537,0.5042208672936587,0.024467114279173474,-0.01779640868422699,
GD,GENERAL DYNAMICS CORP,2012-09-30,2012-10-30,2012,Q3,0000040533-12-000007,600000000.0,35503000000.0,21231000000.0,24.292883036899514,0.598005802326564,0.016899980283356337,,0.036910960712777906
GD,GENERAL DYNAMICS CORP,2013-03-31,2013-04-30,2013,Q1,0000040533-13-000009,571000000.0,34609000000.0,23027000000.0,24.267379600792825,0.6653471640324771,0.016498598630414054,-0.02518097062220094,0.057909280074814294
GD,GENERAL DYNAMICS CORP,2013-06-30,2013-07-24,2013,Q2,0000040533-13-000013,640000000.0,34731000000.0,22975000000.0,24.27089849683811,0.6615127695718522,0.018427341568051595,0.003525094628564824,0.027908457547769425
GD,GENERAL DYNAMICS CORP,2013-09-29,2013-10-23,2013,Q3,0000040533-13-000019,651000000.0,35471000000.0,22866000000.0,24.29198129817355,0.6446392827943954,0.018353020777536578,0.02130661368805966,0.07358994820267094
GD,GENERAL DYNAMICS CORP,2014-03-30,2014-04-23,2014,Q1,0000040533-14-000010,595000000.0,34382000000.0,20692000000.0,24.260799008565712,0.6018265371415276,0.017305566866383574,-0.030701136139381465,0.07499863133853826
GD,GENERAL DYNAMICS CORP,2014-06-29,2014-07-23,2014,Q2,0000040533-14-000015,541000000.0,34332000000.0,21213000000.0,24.259343700802386,0.6178783642083188,0.01575789351042759,-0.0014542493165028213,0.05273714969335471
GD,GENERAL DYNAMICS CORP,2014-09-28,2014-10-22,2014,Q3,0000040533-14-000025,696000000.0,35311000000.0,22301000000.0,24.287460367074754,0.6315595706720285,0.019710571776500242,0.028515670511476174,0.0649390964645346
GD,GENERAL DYNAMICS CORP,2018-09-30,2018-10-24,2018,Q3,0000040533-18-000060,851000000.0,46963000000.0,34208000000.0,24.572625894582476,0.728403211038477,0.01812064816983583,0.32998215853416785,-0.08948727676743898
GD,GENERAL DYNAMICS CORP,2019-03-31,2019-04-24,2019,Q1,0000040533-19-000021,745000000.0,47466000000.0,35232000000.0,24.583279502213724,0.7422576159777525,0.01569544516074664,0.01071055937653046,0.020840650782438613
GD,GENERAL DYNAMICS CORP,2019-06-30,2019-07-24,2019,Q2,0000040533-19-000048,806000000.0,48074000000.0,35197000000.0,24.59600732737288,0.7321421142405459,0.0167658193618172,0.012809168668099271,-0.036006453832380554
GD,GENERAL DYNAMICS CORP,2019-09-29,2019-10-23,2019,Q3,0000040533-19-000056,913000000.0,48788000000.0,35275000000.0,24.610750217927404,0.7230261539722883,0.018713618102812166,0.014852103007862877,0.022506048867496405
GD,GENERAL DYNAMICS CORP,2020-03-29,2020-04-29,2020,Q1,0000040533-20-000029,706000000.0,53710000000.0,40510000000.0,24.70686504086378,0.7542357102960343,0.013144665797803016,0.10088546363859965,0.14939162797924166
GD,GENERAL DYNAMICS CORP,2020-06-28,2020-07-29,2020,Q2,0000040533-20-000057,625000000.0,50222000000.0,36332000000.0,24.639719014653874,0.723427979769822,0.012444745330731552,-0.06494135170359337,-0.04352578067611216
GD,GENERAL DYNAMICS CORP,2020-09-27,2020-10-28,2020,Q3,0000040533-20-000063,834000000.0,50258000000.0,35542000000.0,24.640435575194086,0.7071908949818935,0.016594373035138683,0.0007168173310501374,0.12502424713245
GD,GENERAL DYNAMICS CORP,2024-03-31,2024-04-24,2024,Q1,0000040533-24-000014,799000000.0,55246000000.0,33836000000.0,24.735061776533353,0.612460630633892,0.014462585526553958,0.09924788093437861,0.01994675813875307
GD,GENERAL DYNAMICS CORP,2024-06-30,2024-07-24,2024,Q2,0000040533-24-000035,905000000.0,55442000000.0,33406000000.0,24.738603266213445,0.6025395909238483,0.0163233649579741,0.0035477681642109835,0.03295652948666585
GD,GENERAL DYNAMICS CORP,2024-09-29,2024-10-23,2024,Q3,0000040533-24-000043,930000000.0,57312000000.0,34339000000.0,24.77177586282471,0.5991589893914014,0.016226968174204354,0.03372894195736085,-0.1281247201859062
GD,GENERAL DYNAMICS CORP,2025-03-30,2025-04-23,2025,Q1,0000040533-25-000014,994000000.0,56580000000.0,34355000000.0,24.758921402819833,0.6071933545422411,0.017568045245669846,-0.01277219430485762,0.06673766868107901
GD,GENERAL DYNAMICS CORP,2025-06-29,2025-07-23,2025,Q2,0000040533-25-000035,1014000000.0,56888000000.0,33308000000.0,24.764350259527628,0.5855013359583744,0.01782449725776965,0.00544361965358784,0.05066569980631652
GD,GENERAL DYNAMICS CORP,2025-09-28,2025-10-24,2025,Q3,0000040533-25-000045,1059000000.0,57599000000.0,33165000000.0,24.77677104338644,0.5757912463758051,0.01838573586346985,0.01249824216003375,
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2011-06-30,2011-08-11,2011,Q2,0001193125-11-219011,40000000.0,5937000000.0,4526000000.0,22.50446979223495,0.7623378810847229,0.0067374094660602995,,-0.07515813741371431
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2011-09-30,2011-11-10,2011,Q3,0001193125-11-305928,-248000000.0,5715000000.0,4560000000.0,22.466360134193184,0.7979002624671916,-0.04339457567804025,-0.03739262253663466,0.10146430885318289
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2012-03-31,2012-05-09,2012,Q1,0001501585-12-000005,33000000.0,5824000000.0,4906000000.0,22.485253147840798,0.8423763736263736,0.005666208791208791,0.019072615923009625,0.08263922897963269
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2012-06-30,2012-08-08,2012,Q2,0001501585-12-000020,50000000.0,5812000000.0,4818000000.0,22.483190582654448,0.8289745354439092,0.008602890571231933,-0.0020604395604395605,0.01981758191780061
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2012-09-30,2012-11-08,2012,Q3,0001501585-12-000028,13000000.0,5863000000.0,4825000000.0,22.491927254928488,0.8229575302746035,0.0022172949002217295,0.008774948382656573,0.0845019491420571
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2013-03-31,2013-05-08,2013,Q1,0001501585-13-000011,44000000.0,6251000000.0,5544000000.0,22.556007287896087,0.8868980963045913,0.007038873780195169,0.06617772471431008,0.11384293665949798
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2013-06-30,2013-08-07,2013,Q2,0001501585-13-000026,57000000.0,6047000000.0,5174000000.0,22.522828118237488,0.8556308913510832,0.009426161733090788,-0.032634778435450325,0.1002592292964356
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2013-09-30,2013-11-07,2013,Q3,0001501585-13-000038,69000000.0,6279000000.0,5344000000.0,22.560476569078382,0.8510909380474598,0.01098901098901099,0.03836613196626426,0.19046878693639646
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2014-03-31,2014-05-08,2014,Q1,0001501585-14-000019,90000000.0,6107000000.0,4546000000.0,22.53270149118741,0.7443916816767644,0.01473718683477976,-0.027392896958114348,-0.09249404351265729
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2014-06-30,2014-08-07,2014,Q2,0001501585-14-000034,100000000.0,6080000000.0,4511000000.0,22.528270532924488,0.7419407894736842,0.01644736842105263,-0.004421156050433929,-0.005677656218385466
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2014-09-30,2014-11-06,2014,Q3,0001501585-14-000039,96000000.0,6125000000.0,4463000000.0,22.535644593377203,0.7286530612244898,0.0156734693877551,0.007401315789473684,0.059723935042833534
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2015-03-31,2015-05-07,2015,Q1,0001501585-15-000014,87000000.0,6319000000.0,4939000000.0,22.56682680473773,0.7816110144010128,0.013768001266023105,0.0316734693877551,-0.054413177621839406
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2015-06-30,2015-08-06,2015,Q2,0001501585-15-000027,156000000.0,6312000000.0,4827000000.0,22.565718420489983,0.7647338403041825,0.024714828897338403,-0.0011077702168064568,-0.05635217855601473
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2015-09-30,2015-11-05,2015,Q3,0001501585-15-000033,111000000.0,6042000000.0,4552000000.0,22.52200091991089,0.7533929162528964,0.018371400198609732,-0.04277566539923954,0.0009221157638239655
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2016-03-31,2016-05-05,2016,Q1,0001501585-16-000044,136000000.0,5896000000.0,4375000000.0,22.497539991833445,0.7420284938941656,0.023066485753052916,-0.024164184045018206,0.11452997362548868
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2016-06-30,2016-08-04,2016,Q2,0001501585-16-000060,133000000.0,5859000000.0,4247000000.0,22.491244777509063,0.7248677248677249,0.022700119474313024,-0.006275440976933514,-0.07431342297897772
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2016-09-30,2016-11-03,2016,Q3,0001501585-16-000065,107000000.0,6008000000.0,4356000000.0,22.516357751408243,0.7250332889480693,0.01780958721704394,0.025430960914831883,0.26540355056343884
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2017-03-31,2017-05-04,2017,Q1,0001501585-17-000010,119000000.0,6234000000.0,4596000000.0,22.553284018291556,0.737247353224254,0.01908886750080205,0.03761651131824234,-0.009350678559783733
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2017-06-30,2017-08-03,2017,Q2,0001501585-17-000020,147000000.0,6190000000.0,4540000000.0,22.546200923642918,0.7334410339256866,0.023747980613893376,-0.007058068655758742,0.10217972160382424
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2017-09-30,2017-11-08,2017,Q3,0001501585-17-000026,149000000.0,6172000000.0,4460000000.0,22.543288771447326,0.7226182760855476,0.024141283214517174,-0.0029079159935379646,0.03078998070611121
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2018-03-31,2018-05-03,2018,Q1,0001501585-18-000010,156000000.0,6376000000.0,4658000000.0,22.575806778434327,0.7305520702634881,0.024466750313676285,0.03305249513933895,0.011546805372441293
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2018-06-30,2018-08-02,2018,Q2,0001501585-18-000027,239000000.0,6375000000.0,4676000000.0,22.575649927990902,0.7334901960784314,0.037490196078431376,-0.00015683814303638644,0.11507483223221378
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2018-09-30,2018-11-08,2018,Q3,0001501585-18-000035,229000000.0,6199000000.0,4374000000.0,22.547653825666192,0.7055976770446847,0.03694144216809163,-0.027607843137254902,-0.09202052388134917
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2019-03-31,2019-05-02,2019,Q1,0001501585-19-000011,118000000.0,7000000000.0,5437000000.0,22.669175986001726,0.7767142857142857,0.01685714285714286,0.129214389417648,0.09433368839071336
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2019-06-30,2019-08-01,2019,Q2,0001501585-19-000021,128000000.0,7230000000.0,5602000000.0,22.701504873117084,0.7748271092669433,0.017704011065006915,0.032857142857142856,0.020062102353329683
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2019-09-30,2019-11-07,2019,Q3,0001501585-19-000026,154000000.0,7184000000.0,5479000000.0,22.69512216794631,0.7626670378619154,0.02143652561247216,-0.00636237897648686,0.07700381403630925
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2020-03-31,2020-05-07,2020,Q1,0001501585-20-000019,172000000.0,7615000000.0,5972000000.0,22.753385823293538,0.7842416283650689,0.022586999343401182,0.05999443207126949,-0.05915365986104946
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2020-06-30,2020-08-06,2020,Q2,0001501585-20-000035,53000000.0,8233000000.0,6555000000.0,22.8314163052627,0.7961860804081137,0.006437507591400462,0.08115561391989494,-0.11345030610258623
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2020-09-30,2020-11-05,2020,Q3,0001501585-20-000042,222000000.0,8445000000.0,6565000000.0,22.856840387206173,0.7773830669034932,0.026287744227353464,0.025750030365601848,0.08746145379870021
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2021-03-31,2021-05-06,2021,Q1,0001501585-21-000018,148000000.0,8214000000.0,6235000000.0,22.82910585248078,0.7590698806915023,0.018018018018018018,-0.027353463587921848,-0.0564443980306436
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2021-06-30,2021-08-05,2021,Q2,0001501585-21-000029,129000000.0,8132000000.0,6065000000.0,22.819072732712513,0.7458189867191343,0.01586325627151992,-0.009982955928901876,0.011666935675386621
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2021-09-30,2021-11-04,2021,Q3,0001501585-21-000036,147000000.0,10400000000.0,8211000000.0,23.065071643093738,0.7895192307692308,0.014134615384615384,0.27889818002951305,0.00021043917643810505
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2022-03-31,2022-05-05,2022,Q1,0001501585-22-000013,140000000.0,10557000000.0,7735000000.0,23.080054983953968,0.7326892109500805,0.013261343184616843,0.015096153846153846,0.032524641037214176
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2022-06-30,2022-08-04,2022,Q2,0001501585-22-000026,178000000.0,10586000000.0,7634000000.0,23.082798210382208,0.7211411297940676,0.016814660872850936,0.002746992516813489,0.04789051885243878
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2022-09-30,2022-11-03,2022,Q3,0001501585-22-000034,138000000.0,10615000000.0,7567000000.0,23.08553393210163,0.7128591615638248,0.013000471031559114,0.002739467220857737,-0.054607062823186926
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2023-03-31,2023-05-04,2023,Q1,0001501585-23-000016,129000000.0,10849000000.0,7286000000.0,23.107338746786724,0.6715826343441792,0.011890496819983408,0.02204427696655676,0.14987461262904736
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2023-06-30,2023-08-03,2023,Q2,0001501585-23-000026,130000000.0,10859000000.0,7213000000.0,23.108260066181174,0.6642416428768764,0.011971636430610553,0.0009217439395335976,-0.123939146078334
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2023-09-30,2023-11-02,2023,Q3,0001501585-23-000033,148000000.0,10621000000.0,6888000000.0,23.086099010285814,0.6485265040956596,0.013934657753507202,-0.021917303619117784,0.0791902375157362
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2024-03-31,2024-05-02,2024,Q1,0001501585-24-000013,153000000.0,11167000000.0,7041000000.0,23.136228837410066,0.6305184919853138,0.013701083549744784,0.051407588739290085,-0.00918923892225714
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2024-06-30,2024-08-01,2024,Q2,0001501585-24-000036,173000000.0,11310000000.0,7132000000.0,23.14895312707444,0.6305923961096375,0.015296198054818744,0.012805587892898719,0.013433552435729796
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2024-09-30,2024-10-31,2024,Q3,0001501585-24-000042,101000000.0,11082000000.0,6879000000.0,23.12858800739157,0.620736329182458,0.009113878361306624,-0.020159151193633953,-0.008821006069752215
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2025-03-31,2025-05-01,2025,Q1,0001501585-25-000037,149000000.0,12103000000.0,7330000000.0,23.21671919270288,0.6056349665372222,0.012310997273403288,0.09213138422667388,0.08398956322212892
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2025-06-30,2025-07-31,2025,Q2,0001501585-25-000099,152000000.0,12098000000.0,7216000000.0,23.216305986631134,0.5964622251611836,0.012564060175235576,-0.0004131207138725936,0.07248028144773844
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2025-09-30,2025-10-30,2025,Q3,0001501585-25-000112,145000000.0,12309000000.0,7325000000.0,23.23359653907457,0.5950930213664798,0.011779998375172638,0.017440899322202018,
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2011-06-26,2011-08-04,2011,Q2,0001104659-11-043760,-5200000.0,912400000.0,685400000.0,20.631589048374508,0.7512056115738711,-0.005699254712845244,,-0.33930639019124553
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2011-09-25,2011-11-04,2011,Q3,0001104659-11-061072,-6900000.0,1241400000.0,910000000.0,20.939505611943826,0.7330433381665861,-0.0055582406959884005,0.36058746163963173,0.058738843935310356
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2012-03-25,2012-05-03,2012,Q1,0001104659-12-032628,-3000000.0,1237400000.0,926700000.0,20.936278241061164,0.7489090027476968,-0.002424438338451592,-0.003222168519413565,0.18868562548894222
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2012-06-24,2012-08-02,2012,Q2,0001069258-12-000027,-17200000.0,1299300000.0,907800000.0,20.985091494852966,0.6986839067190025,-0.013237897329331179,0.050024244383384514,0.15733312397953175
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2012-06-24,2012-08-02,2012,Q2,0001069258-12-000027,-17200000.0,1299300000.0,907800000.0,20.985091494852966,0.6986839067190025,-0.013237897329331179,0.0,0.0874015926196969
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2012-06-24,2012-12-07,2012,Q2,0001069258-12-000039,-17200000.0,1299300000.0,907800000.0,20.985091494852966,0.6986839067190025,-0.013237897329331179,,0.15733312397953175
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2012-06-24,2012-12-07,2012,Q2,0001069258-12-000039,-17200000.0,1299300000.0,907800000.0,20.985091494852966,0.6986839067190025,-0.013237897329331179,,0.0874015926196969
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2012-09-30,2012-11-08,2012,Q3,0001069258-12-000037,-4200000.0,1372900000.0,960300000.0,21.040191127867832,0.6994682788258431,-0.0030592177143273364,,0.07035871945369578
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2013-03-31,2013-05-09,2013,Q1,0001069258-13-000016,-10300000.0,1270600000.0,955000000.0,20.962755066796706,0.7516134109869353,-0.008106406422162758,-0.07451380289897298,0.25587307261516756
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2013-06-30,2013-08-08,2013,Q2,0001069258-13-000039,-9600000.0,1222300000.0,914200000.0,20.92400016674749,0.7479342223676675,-0.00785404565164035,-0.03801353691169526,0.19048877033189998
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2013-09-29,2013-11-07,2013,Q3,0001069258-13-000045,-9900000.0,1224700000.0,923000000.0,20.925961752991515,0.7536539560708745,-0.008083612313219564,0.0019635114129100874,0.1780143151596931
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2014-03-30,2014-04-30,2014,Q1,0001069258-14-000017,-15000000.0,1196400000.0,912300000.0,20.90258288472007,0.7625376128385155,-0.012537612838515547,-0.023107699844859966,0.07098905497778188
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2014-06-29,2014-08-07,2014,Q2,0001069258-14-000028,-49900000.0,1172100000.0,935000000.0,20.88206284869341,0.7977135056735773,-0.042573159286750276,-0.020310932798395187,-0.24326760961269386
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2014-09-28,2014-11-07,2014,Q3,0001069258-14-000038,-10900000.0,1145900000.0,914900000.0,20.859456191396678,0.7984117287721442,-0.009512173837158565,-0.022353041549355857,-0.08353993277421028
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015-03-29,2015-05-07,2015,Q1,0001069258-15-000016,-16300000.0,1122600000.0,911100000.0,20.838913260472374,0.8115980758952431,-0.014519864600035631,-0.02033336242254996,0.1323963999434721
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015-03-29,2015-05-07,2015,Q1,0001069258-15-000016,-16300000.0,1122600000.0,911100000.0,20.838913260472374,0.8115980758952431,-0.014519864600035631,0.0,0.07683235857561266
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015-03-29,2015-05-14,2015,Q1,0001069258-15-000018,-16300000.0,1122600000.0,911100000.0,20.838913260472374,0.8115980758952431,-0.014519864600035631,,0.1323963999434721
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015-03-29,2015-05-14,2015,Q1,0001069258-15-000018,-16300000.0,1122600000.0,911100000.0,20.838913260472374,0.8115980758952431,-0.014519864600035631,,0.07683235857561266
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015-06-28,2015-08-06,2015,Q2,0001069258-15-000029,-15000000.0,1102600000.0,903900000.0,20.820936864119858,0.819789588245964,-0.013604208235080718,,-0.1449339865309211
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015-09-27,2015-11-06,2015,Q3,0001069258-15-000050,55100000.0,921500000.0,663900000.0,20.64151333507415,0.7204557786218123,0.05979381443298969,-0.16424814075820787,-0.3617900397536799
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2016-03-27,2016-05-04,2016,Q1,0001069258-16-000065,-22200000.0,884400000.0,649700000.0,20.600420006947566,0.734622342831298,-0.025101763907734057,-0.040260444926749864,-0.009389843352046762
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2016-06-26,2016-08-04,2016,Q2,0001069258-16-000085,-10400000.0,874200000.0,648600000.0,20.58881974039349,0.7419354838709677,-0.011896591169068863,-0.011533242876526458,0.15389780963133456
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2016-09-25,2016-11-02,2016,Q3,0001069258-16-000095,-23600000.0,875900000.0,671800000.0,20.59076248713332,0.7669825322525402,-0.02694371503596301,0.0019446350949439486,0.22970778314874987
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2017-03-26,2017-05-04,2017,Q1,0001069258-17-000015,-10000000.0,961600000.0,610200000.0,20.684109121745216,0.634567387687188,-0.010399334442595673,0.09784221943144195,0.27060148840181736
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2017-06-25,2017-07-27,2017,Q2,0001069258-17-000030,-6200000.0,950000000.0,603000000.0,20.671972542558862,0.6347368421052632,-0.006526315789473684,-0.012063227953410981,0.1722803686730528
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2018-09-30,2018-11-06,2018,Q3,0001069258-18-000046,1700000.0,1011900000.0,500000000.0,20.735095588699988,0.49411997232928156,0.0016800079059195573,0.06515789473684211,-0.07405854648579913
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2019-03-31,2019-05-08,2019,Q1,0001069258-19-000017,3100000.0,1168900000.0,601000000.0,20.879328972577998,0.5141586106595945,0.0026520660449995724,0.1551536713113944,0.22824799264305953
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2019-06-30,2019-07-31,2019,Q2,0001069258-19-000028,3100000.0,1173600000.0,598700000.0,20.883341784793046,0.5101397409679618,0.002641445126107703,0.004020874326289674,-0.14496010312909188
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2019-09-29,2019-11-05,2019,Q3,0001069258-19-000036,2500000.0,1178300000.0,596100000.0,20.88733855868357,0.5058983280998048,0.002121700755325469,0.004004771642808453,0.016570799676898226
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2020-03-29,2020-05-07,2020,Q1,0001069258-20-000018,-200000.0,1183300000.0,588100000.0,20.891572982354788,0.4969999154905772,-0.00016901884560128455,0.004243401510650938,-0.11859693846286062
